OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 0 | n_neighbor: 20 | dens_i: 3.77892 | updated sml: 0.78221 | v_sig_max: 0.326353
Particle id: 2650 | n_neighbor: 27 | dens_i: 55.668 | updated sml: 0.319088 | v_sig_max: 0.764401
Particle id: 1100 | n_neighbor: 26 | dens_i: 31.5184 | updated sml: 0.385709 | v_sig_max: 0.65644
Particle id: 2150 | n_neighbor: 24 | dens_i: 42.1025 | updated sml: 0.350222 | v_sig_max: 0.724072
Particle id: 50 | n_neighbor: 25 | dens_i: 18.761 | updated sml: 0.458523 | v_sig_max: 0.713224
Particle id: 3750 | n_neighbor: 28 | dens_i: 21.5942 | updated sml: 0.437523 | v_sig_max: 0.588482
Particle id: 550 | n_neighbor: 25 | dens_i: 27.3603 | updated sml: 0.404332 | v_sig_max: 0.625999
Particle id: 1650 | n_neighbor: 27 | dens_i: 61.8769 | updated sml: 0.308037 | v_sig_max: 0.766192
Particle id: 1150 | n_neighbor: 28 | dens_i: 21.5942 | updated sml: 0.437523 | v_sig_max: 0.588482
Particle id: 2200 | n_neighbor: 27 | dens_i: 57.3378 | updated sml: 0.31596 | v_sig_max: 0.788158
Particle id: 100 | n_neighbor: 25 | dens_i: 18.761 | updated sml: 0.458523 | v_sig_max: 0.713224
Particle id: 3200 | n_neighbor: 27 | dens_i: 55.668 | updated sml: 0.319088 | v_sig_max: 0.764401
Particle id: 3800 | n_neighbor: 25 | dens_i: 18.5445 | updated sml: 0.4603 | v_sig_max: 0.593452
Particle id: 1700 | n_neighbor: 27 | dens_i: 15.881 | updated sml: 0.484716 | v_sig_max: 0.734894
Particle id: 2700 | n_neighbor: 25 | dens_i: 38.5842 | updated sml: 0.360559 | v_sig_max: 0.692116
Particle id: 600 | n_neighbor: 26 | dens_i: 26.6609 | updated sml: 0.407839 | v_sig_max: 0.618758
Particle id: 3250 | n_neighbor: 28 | dens_i: 33.063 | updated sml: 0.379606 | v_sig_max: 0.647193
Particle id: 1200 | n_neighbor: 29 | dens_i: 7.83591 | updated sml: 0.613408 | v_sig_max: 0.622684
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.10517 | updated sml: 0.666622 | v_sig_max: 0.539683
Particle id: 150 | n_neighbor: 31 | dens_i: 8.6378 | updated sml: 0.593808 | v_sig_max: 0.438731
Particle id: 150 | n_neighbor: 31 | dens_i: 8.6378 | updated sml: 0.593808 | v_sig_max: 0.438731
Particle id: 3300 | n_neighbor: 29 | dens_i: 17.4461 | updated sml: 0.469765 | v_sig_max: 0.560143
Particle id: 1250 | n_neighbor: 26 | dens_i: 42.713 | updated sml: 0.348545 | v_sig_max: 0.723068
Particle id: 2250 | n_neighbor: 28 | dens_i: 9.21838 | updated sml: 0.581069 | v_sig_max: 0.806014
Particle id: 2800 | n_neighbor: 25 | dens_i: 47.5672 | updated sml: 0.336261 | v_sig_max: 0.723146
Particle id: 3850 | n_neighbor: 25 | dens_i: 38.5842 | updated sml: 0.360559 | v_sig_max: 0.692116
Particle id: 3350 | n_neighbor: 28 | dens_i: 21.5942 | updated sml: 0.437523 | v_sig_max: 0.588482
Particle id: 1750 | n_neighbor: 25 | dens_i: 30.0187 | updated sml: 0.392026 | v_sig_max: 0.648051
Particle id: 200 | n_neighbor: 25 | dens_i: 24.7264 | updated sml: 0.418208 | v_sig_max: 0.621876
Particle id: 1300 | n_neighbor: 25 | dens_i: 25.6434 | updated sml: 0.413162 | v_sig_max: 0.63168
Particle id: 2850 | n_neighbor: 26 | dens_i: 39.9687 | updated sml: 0.356346 | v_sig_max: 0.712811
Particle id: 1800 | n_neighbor: 28 | dens_i: 7.24107 | updated sml: 0.629765 | v_sig_max: 0.734894
Particle id: 650 | n_neighbor: 28 | dens_i: 9.78864 | updated sml: 0.569559 | v_sig_max: 0.518112
Particle id: 3400 | n_neighbor: 24 | dens_i: 26.1452 | updated sml: 0.410502 | v_sig_max: 0.623421
Particle id: 250 | n_neighbor: 27 | dens_i: 3.16431 | updated sml: 0.82989 | v_sig_max: 0.41774
Particle id: 2300 | n_neighbor: 27 | dens_i: 64.0757 | updated sml: 0.304472 | v_sig_max: 0.767607
Particle id: 700 | n_neighbor: 30 | dens_i: 17.0467 | updated sml: 0.473405 | v_sig_max: 0.537709
Particle id: 1850 | n_neighbor: 26 | dens_i: 48.4577 | updated sml: 0.334189 | v_sig_max: 0.736098
Particle id: 3450 | n_neighbor: 26 | dens_i: 51.0256 | updated sml: 0.328486 | v_sig_max: 0.749702
Particle id: 3450 | n_neighbor: 26 | dens_i: 51.0256 | updated sml: 0.328486 | v_sig_max: 0.749702
Particle id: 2350 | n_neighbor: 26 | dens_i: 26.8858 | updated sml: 0.406697 | v_sig_max: 0.625999
Particle id: 300 | n_neighbor: 25 | dens_i: 28.7814 | updated sml: 0.397565 | v_sig_max: 0.647554
Particle id: 1350 | n_neighbor: 27 | dens_i: 56.2574 | updated sml: 0.31797 | v_sig_max: 0.76002
Particle id: 3900 | n_neighbor: 25 | dens_i: 28.7814 | updated sml: 0.397565 | v_sig_max: 0.647554
Particle id: 750 | n_neighbor: 24 | dens_i: 24.1008 | updated sml: 0.421795 | v_sig_max: 0.606378
Particle id: 3500 | n_neighbor: 26 | dens_i: 41.4984 | updated sml: 0.351913 | v_sig_max: 0.711921
Particle id: 2900 | n_neighbor: 25 | dens_i: 47.5672 | updated sml: 0.336261 | v_sig_max: 0.723146
Particle id: 1900 | n_neighbor: 26 | dens_i: 52.4401 | updated sml: 0.325505 | v_sig_max: 0.751021
Particle id: 1400 | n_neighbor: 27 | dens_i: 38.1652 | updated sml: 0.361873 | v_sig_max: 0.6909
Particle id: 2400 | n_neighbor: 24 | dens_i: 20.0579 | updated sml: 0.448419 | v_sig_max: 0.602355
Particle id: 800 | n_neighbor: 24 | dens_i: 20.0579 | updated sml: 0.448419 | v_sig_max: 0.602355
Particle id: 2950 | n_neighbor: 26 | dens_i: 48.0846 | updated sml: 0.335051 | v_sig_max: 0.742954
Particle id: 350 | n_neighbor: 42 | dens_i: 2.52168 | updated sml: 0.895123 | v_sig_max: 0.601678
Particle id: 1450 | n_neighbor: 26 | dens_i: 20.0148 | updated sml: 0.448741 | v_sig_max: 0.575089
Particle id: 2450 | n_neighbor: 24 | dens_i: 30.338 | updated sml: 0.390646 | v_sig_max: 0.644936
Particle id: 3550 | n_neighbor: 31 | dens_i: 11.46 | updated sml: 0.540403 | v_sig_max: 0.506841
Particle id: 1950 | n_neighbor: 24 | dens_i: 42.1025 | updated sml: 0.350222 | v_sig_max: 0.724072
Particle id: 400 | n_neighbor: 25 | dens_i: 31.0868 | updated sml: 0.387484 | v_sig_max: 0.65532
Particle id: 850 | n_neighbor: 27 | dens_i: 27.2553 | updated sml: 0.404852 | v_sig_max: 0.622412
Particle id: 1500 | n_neighbor: 26 | dens_i: 20.2399 | updated sml: 0.447071 | v_sig_max: 0.72971
Particle id: 2500 | n_neighbor: 25 | dens_i: 30.0187 | updated sml: 0.392026 | v_sig_max: 0.648051
Particle id: 450 | n_neighbor: 28 | dens_i: 15.1079 | updated sml: 0.492846 | v_sig_max: 0.538487
Particle id: 3000 | n_neighbor: 26 | dens_i: 29.3084 | updated sml: 0.395168 | v_sig_max: 0.639798
Particle id: 900 | n_neighbor: 24 | dens_i: 20.0579 | updated sml: 0.448419 | v_sig_max: 0.602355
Particle id: 2000 | n_neighbor: 26 | dens_i: 52.4401 | updated sml: 0.325505 | v_sig_max: 0.751021
Particle id: 1550 | n_neighbor: 25 | dens_i: 36.0816 | updated sml: 0.368709 | v_sig_max: 0.676705
Particle id: 3950 | n_neighbor: 25 | dens_i: 18.5445 | updated sml: 0.4603 | v_sig_max: 0.593452
Particle id: 3600 | n_neighbor: 30 | dens_i: 17.0467 | updated sml: 0.473405 | v_sig_max: 0.537709
Particle id: 2550 | n_neighbor: 27 | dens_i: 59.1107 | updated sml: 0.312769 | v_sig_max: 0.777237
Particle id: 500 | n_neighbor: 30 | dens_i: 6.10517 | updated sml: 0.666622 | v_sig_max: 0.539683
Particle id: 2050 | n_neighbor: 26 | dens_i: 13.03 | updated sml: 0.517764 | v_sig_max: 0.567349
Particle id: 950 | n_neighbor: 26 | dens_i: 26.6609 | updated sml: 0.407839 | v_sig_max: 0.618758
Particle id: 3650 | n_neighbor: 26 | dens_i: 44.2226 | updated sml: 0.344533 | v_sig_max: 0.723068
Particle id: 4000 | n_neighbor: 25 | dens_i: 25.6434 | updated sml: 0.413162 | v_sig_max: 0.63168
Particle id: 1000 | n_neighbor: 27 | dens_i: 38.1652 | updated sml: 0.361873 | v_sig_max: 0.6909
Particle id: 2600 | n_neighbor: 24 | dens_i: 20.3464 | updated sml: 0.446289 | v_sig_max: 0.806014
Particle id: 2100 | n_neighbor: 24 | dens_i: 23.3224 | updated sml: 0.426437 | v_sig_max: 0.754501
Particle id: 3050 | n_neighbor: 25 | dens_i: 24.7264 | updated sml: 0.418208 | v_sig_max: 0.621876
Particle id: 4050 | n_neighbor: 25 | dens_i: 21.8829 | updated sml: 0.43559 | v_sig_max: 0.599061
Particle id: 3100 | n_neighbor: 28 | dens_i: 15.9166 | updated sml: 0.484353 | v_sig_max: 0.545448
Particle id: 1050 | n_neighbor: 25 | dens_i: 14.2774 | updated sml: 0.502224 | v_sig_max: 0.680014
Particle id: 4100 | n_neighbor: 30 | dens_i: 6.10517 | updated sml: 0.666622 | v_sig_max: 0.539683
Particle id: 3150 | n_neighbor: 25 | dens_i: 46.8191 | updated sml: 0.338043 | v_sig_max: 0.73541
Particle id: 4150 | n_neighbor: 25 | dens_i: 18.761 | updated sml: 0.458523 | v_sig_max: 0.713224
Particle id: 4200 | n_neighbor: 33 | dens_i: 5.26409 | updated sml: 0.700387 | v_sig_max: 0.762893
loop: 20, time: 2.53862, dt: 0.119017, num: 4224
Particle id: 0 | n_neighbor: 24 | dens_i: 2.66814 | updated sml: 0.878435 | v_sig_max: 0.426083
Particle id: 3700 | n_neighbor: 25 | dens_i: 46.1187 | updated sml: 0.339745 | v_sig_max: 0.728269
Particle id: 1600 | n_neighbor: 28 | dens_i: 15.917 | updated sml: 0.48435 | v_sig_max: 0.757334
Particle id: 550 | n_neighbor: 24 | dens_i: 27.7765 | updated sml: 0.402303 | v_sig_max: 0.633309
Particle id: 2150 | n_neighbor: 25 | dens_i: 42.8145 | updated sml: 0.34827 | v_sig_max: 0.81199
Particle id: 50 | n_neighbor: 25 | dens_i: 18.9195 | updated sml: 0.457238 | v_sig_max: 0.736237
Particle id: 3750 | n_neighbor: 28 | dens_i: 21.7105 | updated sml: 0.436742 | v_sig_max: 0.594772
Particle id: 3200 | n_neighbor: 27 | dens_i: 56.5669 | updated sml: 0.317389 | v_sig_max: 0.775972
Particle id: 600 | n_neighbor: 26 | dens_i: 26.7932 | updated sml: 0.407167 | v_sig_max: 0.621028
Particle id: 2200 | n_neighbor: 27 | dens_i: 58.2416 | updated sml: 0.314317 | v_sig_max: 0.802393
Particle id: 100 | n_neighbor: 25 | dens_i: 18.9195 | updated sml: 0.457238 | v_sig_max: 0.736237
Particle id: 3800 | n_neighbor: 25 | dens_i: 18.7063 | updated sml: 0.458969 | v_sig_max: 0.598097
Particle id: 650 | n_neighbor: 28 | dens_i: 9.78181 | updated sml: 0.569691 | v_sig_max: 0.516318
Particle id: 3250 | n_neighbor: 28 | dens_i: 33.2267 | updated sml: 0.378982 | v_sig_max: 0.650676
Particle id: 2250 | n_neighbor: 30 | dens_i: 9.16734 | updated sml: 0.582148 | v_sig_max: 0.922248
Particle id: 150 | n_neighbor: 31 | dens_i: 8.68287 | updated sml: 0.592779 | v_sig_max: 0.4411
Particle id: 3850 | n_neighbor: 25 | dens_i: 38.9751 | updated sml: 0.359349 | v_sig_max: 0.693502
Particle id: 700 | n_neighbor: 30 | dens_i: 17.1225 | updated sml: 0.472706 | v_sig_max: 0.541035
Particle id: 3900 | n_neighbor: 24 | dens_i: 29.1112 | updated sml: 0.396058 | v_sig_max: 0.6522
Particle id: 200 | n_neighbor: 25 | dens_i: 25.0719 | updated sml: 0.416278 | v_sig_max: 0.622313
Particle id: 2300 | n_neighbor: 27 | dens_i: 65.2997 | updated sml: 0.302558 | v_sig_max: 0.773032
Particle id: 750 | n_neighbor: 25 | dens_i: 24.3684 | updated sml: 0.420246 | v_sig_max: 0.669517
Particle id: 3300 | n_neighbor: 29 | dens_i: 17.5302 | updated sml: 0.469014 | v_sig_max: 0.560897
Particle id: 1100 | n_neighbor: 25 | dens_i: 31.7194 | updated sml: 0.384891 | v_sig_max: 0.658585
Particle id: 2650 | n_neighbor: 27 | dens_i: 56.5669 | updated sml: 0.317389 | v_sig_max: 0.775972
Particle id: 3950 | n_neighbor: 25 | dens_i: 18.7063 | updated sml: 0.458969 | v_sig_max: 0.598097
Particle id: 1650 | n_neighbor: 27 | dens_i: 62.8913 | updated sml: 0.306372 | v_sig_max: 0.772724
Particle id: 3350 | n_neighbor: 28 | dens_i: 21.7105 | updated sml: 0.436742 | v_sig_max: 0.594772
Particle id: 800 | n_neighbor: 25 | dens_i: 20.2925 | updated sml: 0.446684 | v_sig_max: 0.667227
Particle id: 4000 | n_neighbor: 25 | dens_i: 25.8806 | updated sml: 0.411896 | v_sig_max: 0.628937
Particle id: 1150 | n_neighbor: 28 | dens_i: 21.7105 | updated sml: 0.436742 | v_sig_max: 0.594772
Particle id: 4050 | n_neighbor: 26 | dens_i: 22.0607 | updated sml: 0.434417 | v_sig_max: 0.677336
Particle id: 850 | n_neighbor: 27 | dens_i: 27.3721 | updated sml: 0.404276 | v_sig_max: 0.625726
Particle id: 2700 | n_neighbor: 25 | dens_i: 38.9751 | updated sml: 0.359349 | v_sig_max: 0.693502
Particle id: 1200 | n_neighbor: 29 | dens_i: 7.85799 | updated sml: 0.612833 | v_sig_max: 0.623965
Particle id: 1700 | n_neighbor: 28 | dens_i: 15.917 | updated sml: 0.48435 | v_sig_max: 0.757334
Particle id: 4100 | n_neighbor: 30 | dens_i: 6.09877 | updated sml: 0.666856 | v_sig_max: 0.538864
Particle id: 900 | n_neighbor: 25 | dens_i: 20.2925 | updated sml: 0.446684 | v_sig_max: 0.667227
Particle id: 1750 | n_neighbor: 25 | dens_i: 30.3496 | updated sml: 0.390596 | v_sig_max: 0.655681
Particle id: 2350 | n_neighbor: 26 | dens_i: 27.3193 | updated sml: 0.404535 | v_sig_max: 0.633309
Particle id: 950 | n_neighbor: 26 | dens_i: 26.7932 | updated sml: 0.407167 | v_sig_max: 0.621028
Particle id: 250 | n_neighbor: 27 | dens_i: 3.18049 | updated sml: 0.82848 | v_sig_max: 0.415252
Particle id: 4150 | n_neighbor: 25 | dens_i: 18.9195 | updated sml: 0.457238 | v_sig_max: 0.736237
Particle id: 1800 | n_neighbor: 29 | dens_i: 7.17302 | updated sml: 0.63175 | v_sig_max: 0.825831
Particle id: 1000 | n_neighbor: 26 | dens_i: 38.471 | updated sml: 0.360912 | v_sig_max: 0.694938
Particle id: 3400 | n_neighbor: 25 | dens_i: 26.3383 | updated sml: 0.409496 | v_sig_max: 0.626628
Particle id: 4200 | n_neighbor: 35 | dens_i: 5.24756 | updated sml: 0.701122 | v_sig_max: 0.788836
Particle id: 1850 | n_neighbor: 26 | dens_i: 49.4049 | updated sml: 0.332039 | v_sig_max: 0.740934
Particle id: 1050 | n_neighbor: 25 | dens_i: 14.3448 | updated sml: 0.501436 | v_sig_max: 0.695486
Particle id: 3450 | n_neighbor: 26 | dens_i: 51.846 | updated sml: 0.326744 | v_sig_max: 0.75628
Particle id: 1900 | n_neighbor: 25 | dens_i: 53.2342 | updated sml: 0.323879 | v_sig_max: 0.758464
Particle id: 2400 | n_neighbor: 25 | dens_i: 20.2925 | updated sml: 0.446684 | v_sig_max: 0.667227
Particle id: 300 | n_neighbor: 24 | dens_i: 29.1112 | updated sml: 0.396058 | v_sig_max: 0.6522
Particle id: 3500 | n_neighbor: 26 | dens_i: 41.9645 | updated sml: 0.350605 | v_sig_max: 0.718976
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.09877 | updated sml: 0.666856 | v_sig_max: 0.538864
Particle id: 1250 | n_neighbor: 26 | dens_i: 43.1909 | updated sml: 0.347255 | v_sig_max: 0.728173
Particle id: 350 | n_neighbor: 42 | dens_i: 2.53154 | updated sml: 0.893961 | v_sig_max: 0.598684

Particle id: 1300 | n_neighbor: 25 | dens_i: 25.8806 | updated sml: 0.411896 | v_sig_max: 0.628937
Particle id: 2800 | n_neighbor: 25 | dens_i: 48.2517 | updated sml: 0.334663 | v_sig_max: 0.727752
Particle id: 400 | n_neighbor: 25 | dens_i: 31.5433 | updated sml: 0.385606 | v_sig_max: 0.660066
Particle id: 3550 | n_neighbor: 31 | dens_i: 11.4988 | updated sml: 0.539796 | v_sig_max: 0.507084
Particle id: 1350 | n_neighbor: 26 | dens_i: 57.0134 | updated sml: 0.316558 | v_sig_max: 0.766523
Particle id: 2500 | n_neighbor: 25 | dens_i: 30.3496 | updated sml: 0.390596 | v_sig_max: 0.655681
Particle id: 1950 | n_neighbor: 25 | dens_i: 42.8145 | updated sml: 0.34827 | v_sig_max: 0.81199
Particle id: 3600 | n_neighbor: 30 | dens_i: 17.1225 | updated sml: 0.472706 | v_sig_max: 0.541035
Particle id: 450 | n_neighbor: 28 | dens_i: 15.2321 | updated sml: 0.491503 | v_sig_max: 0.542813
Particle id: 2550 | n_neighbor: 27 | dens_i: 59.7839 | updated sml: 0.311591 | v_sig_max: 0.789801
Particle id: 3650 | n_neighbor: 27 | dens_i: 44.8648 | updated sml: 0.342881 | v_sig_max: 0.784012
Particle id: 1400 | n_neighbor: 26 | dens_i: 38.471 | updated sml: 0.360912 | v_sig_max: 0.694938
Particle id: 500 | n_neighbor: 30 | dens_i: 6.09877 | updated sml: 0.666856 | v_sig_max: 0.538864
Particle id: 2600 | n_neighbor: 26 | dens_i: 20.3766 | updated sml: 0.446069 | v_sig_max: 0.832701
Particle id: 1450 | n_neighbor: 27 | dens_i: 20.1688 | updated sml: 0.447595 | v_sig_max: 0.609743
Particle id: 2000 | n_neighbor: 25 | dens_i: 53.2342 | updated sml: 0.323879 | v_sig_max: 0.758464
Particle id: 2850 | n_neighbor: 26 | dens_i: 40.4093 | updated sml: 0.355046 | v_sig_max: 0.717417
Particle id: 1500 | n_neighbor: 26 | dens_i: 20.4343 | updated sml: 0.445649 | v_sig_max: 0.753942
Particle id: 2050 | n_neighbor: 26 | dens_i: 13.0714 | updated sml: 0.517217 | v_sig_max: 0.571563
Particle id: 2900 | n_neighbor: 25 | dens_i: 48.2517 | updated sml: 0.334663 | v_sig_max: 0.727752
Particle id: 1550 | n_neighbor: 25 | dens_i: 36.4453 | updated sml: 0.367479 | v_sig_max: 0.683815
Particle id: 2100 | n_neighbor: 24 | dens_i: 23.4802 | updated sml: 0.42548 | v_sig_max: 0.785243
Particle id: 2950 | n_neighbor: 26 | dens_i: 48.8009 | updated sml: 0.333403 | v_sig_max: 0.751469
Particle id: 3000 | n_neighbor: 26 | dens_i: 29.5534 | updated sml: 0.394073 | v_sig_max: 0.638327
Particle id: 3050 | n_neighbor: 25 | dens_i: 25.0719 | updated sml: 0.416278 | v_sig_max: 0.622313
Particle id: 3100 | n_neighbor: 28 | dens_i: 16.025 | updated sml: 0.483258 | v_sig_max: 0.549557
Particle id: 3150 | n_neighbor: 25 | dens_i: 47.4838 | updated sml: 0.336458 | v_sig_max: 0.743685
loop: 21, time: 2.65677, dt: 0.118156, num: 4224
Particle id: 0 | n_neighbor: 25 | dens_i: 2.62098 | updated sml: 0.883673 | v_sig_max: 0.490959
Particle id: 1600 | n_neighbor: 28 | dens_i: 15.9526 | updated sml: 0.483989 | v_sig_max: 0.773188
Particle id: 3700 | n_neighbor: 25 | dens_i: 46.7629 | updated sml: 0.338178 | v_sig_max: 0.733691
Particle id: 550 | n_neighbor: 26 | dens_i: 28.215 | updated sml: 0.400208 | v_sig_max: 0.667773
Particle id: 2650 | n_neighbor: 27 | dens_i: 57.5548 | updated sml: 0.315562 | v_sig_max: 0.788491
Particle id: 1100 | n_neighbor: 24 | dens_i: 31.9432 | updated sml: 0.38399 | v_sig_max: 0.659947
Particle id: 50 | n_neighbor: 26 | dens_i: 19.0747 | updated sml: 0.455994 | v_sig_max: 0.752273
Particle id: 2150 | n_neighbor: 25 | dens_i: 43.5008 | updated sml: 0.346428 | v_sig_max: 0.813097
Particle id: 1650 | n_neighbor: 27 | dens_i: 64.0284 | updated sml: 0.304547 | v_sig_max: 0.781484
Particle id: 600 | n_neighbor: 25 | dens_i: 26.9517 | updated sml: 0.406368 | v_sig_max: 0.62311
Particle id: 2700 | n_neighbor: 25 | dens_i: 39.3688 | updated sml: 0.358147 | v_sig_max: 0.698025
Particle id: 3750 | n_neighbor: 28 | dens_i: 21.8477 | updated sml: 0.435823 | v_sig_max: 0.600968
Particle id: 1150 | n_neighbor: 28 | dens_i: 21.8477 | updated sml: 0.435823 | v_sig_max: 0.600968
Particle id: 100 | n_neighbor: 26 | dens_i: 19.0747 | updated sml: 0.455994 | v_sig_max: 0.752273
Particle id: 3200 | n_neighbor: 27 | dens_i: 57.5548 | updated sml: 0.315562 | v_sig_max: 0.788491
Particle id: 1700 | n_neighbor: 28 | dens_i: 15.9526 | updated sml: 0.483989 | v_sig_max: 0.773188
Particle id: 650 | n_neighbor: 28 | dens_i: 9.77437 | updated sml: 0.569836 | v_sig_max: 0.512549
Particle id: 2200 | n_neighbor: 27 | dens_i: 59.2293 | updated sml: 0.31256 | v_sig_max: 0.81756
Particle id: 3800 | n_neighbor: 25 | dens_i: 18.8638 | updated sml: 0.457688 | v_sig_max: 0.602027
Particle id: 150 | n_neighbor: 30 | dens_i: 8.72627 | updated sml: 0.591795 | v_sig_max: 0.443419
Particle id: 3250 | n_neighbor: 28 | dens_i: 33.4169 | updated sml: 0.378262 | v_sig_max: 0.654325
Particle id: 700 | n_neighbor: 30 | dens_i: 17.2095 | updated sml: 0.471909 | v_sig_max: 0.546882
Particle id: 1750 | n_neighbor: 26 | dens_i: 30.7161 | updated sml: 0.389037 | v_sig_max: 0.663426
Particle id: 2250 | n_neighbor: 31 | dens_i: 9.23852 | updated sml: 0.580646 | v_sig_max: 0.937478
Particle id: 3850 | n_neighbor: 25 | dens_i: 39.3688 | updated sml: 0.358147 | v_sig_max: 0.698025
Particle id: 200 | n_neighbor: 26 | dens_i: 25.3998 | updated sml: 0.414479 | v_sig_max: 0.709726
Particle id: 3300 | n_neighbor: 30 | dens_i: 17.6162 | updated sml: 0.468249 | v_sig_max: 0.617035
Particle id: 750 | n_neighbor: 25 | dens_i: 24.6364 | updated sml: 0.418716 | v_sig_max: 0.677018
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.0926 | updated sml: 0.667081 | v_sig_max: 0.536322
Particle id: 2300 | n_neighbor: 27 | dens_i: 66.6889 | updated sml: 0.300442 | v_sig_max: 0.780123
Particle id: 3900 | n_neighbor: 23 | dens_i: 29.4501 | updated sml: 0.394533 | v_sig_max: 0.65629
Particle id: 250 | n_neighbor: 27 | dens_i: 3.19488 | updated sml: 0.827234 | v_sig_max: 0.411749
Particle id: 1800 | n_neighbor: 32 | dens_i: 7.17507 | updated sml: 0.63169 | v_sig_max: 0.859859
Particle id: 3350 | n_neighbor: 28 | dens_i: 21.8477 | updated sml: 0.435823 | v_sig_max: 0.600968
Particle id: 800 | n_neighbor: 26 | dens_i: 20.5034 | updated sml: 0.445148 | v_sig_max: 0.66861
Particle id: 1200 | n_neighbor: 29 | dens_i: 7.88292 | updated sml: 0.612187 | v_sig_max: 0.621332
Particle id: 3400 | n_neighbor: 26 | dens_i: 26.5567 | updated sml: 0.408371 | v_sig_max: 0.652505
Particle id: 850 | n_neighbor: 27 | dens_i: 27.5227 | updated sml: 0.403538 | v_sig_max: 0.629076
Particle id: 300 | n_neighbor: 23 | dens_i: 29.4501 | updated sml: 0.394533 | v_sig_max: 0.65629
Particle id: 3950 | n_neighbor: 25 | dens_i: 18.8638 | updated sml: 0.457688 | v_sig_max: 0.602027
Particle id: 1250 | n_neighbor: 26 | dens_i: 43.6914 | updated sml: 0.345924 | v_sig_max: 0.732688
Particle id: 2350 | n_neighbor: 26 | dens_i: 27.7578 | updated sml: 0.402393 | v_sig_max: 0.64039
Particle id: 1850 | n_neighbor: 25 | dens_i: 50.4219 | updated sml: 0.329791 | v_sig_max: 0.80959
Particle id: 2800 | n_neighbor: 25 | dens_i: 48.9735 | updated sml: 0.333011 | v_sig_max: 0.732786
Particle id: 3450 | n_neighbor: 26 | dens_i: 52.712 | updated sml: 0.324945 | v_sig_max: 0.763114
Particle id: 1900 | n_neighbor: 25 | dens_i: 54.1088 | updated sml: 0.322124 | v_sig_max: 0.765728
Particle id: 2850 | n_neighbor: 25 | dens_i: 40.8743 | updated sml: 0.353695 | v_sig_max: 0.721522
Particle id: 900 | n_neighbor: 26 | dens_i: 20.5034 | updated sml: 0.445148 | v_sig_max: 0.66861
